2.026595363800461413e+01 3.124533946016451227e+04 1.934837981321786415e+01 1.836819608146963674e+03 2.184722470916916279e+02 2.963261918480489254e-01 9.508303494166027436e-02 2.949089323482726677e+00 2.980954935823567076e-01 9.095653644295317863e-02 3.364798420495928255e+00 1.036327209003976013e-01
2.060301260659623424e+01 3.144675436942962915e+04 1.989120741819873217e+01 2.045330466759633964e+03 2.235439793242353517e+02 3.206898304621478846e-01 1.040086489160333416e-01 2.862613371629949555e+00 2.872013314944260043e-01 1.068055320718671042e-01 3.221564571283173528e+00 1.109817580661254938e-01
2.005310355613876538e+01 3.085842893397140506e+04 1.990624840487074820e+01 1.812475973988833630e+03 1.799123431833889697e+02 3.179473684504648401e-01 9.965362029983169945e-02 3.009911378415863759e+00 2.655268596117371649e-01 9.371426758574603888e-02 3.174108463985368722e+00 1.060502964027118661e-01
2.026696092476722910e+01 3.291907104282741784e+04 2.047563522074890940e+01 1.939871266357581817e+03 2.145470196282305437e+02 2.995126147574773690e-01 1.010555430453673742e-01 2.806942699870866420e+00 2.980376358472359710e-01 9.007885874537850668e-02 2.858424825938970404e+00 1.126090814630044817e-01
2.018614629538572203e+01 3.291939477678297408e+04 2.038200178514632199e+01 2.142960530571332129e+03 1.784055548731564613e+02 2.911075395036623048e-01 1.057989506585981926e-01 3.066191596441911749e+00 3.384054675239971943e-01 1.022005273870588565e-01 3.149220109512916643e+00 9.991461274159453565e-02
2.041437214049964410e+01 2.809098317652880723e+04 1.954217431332055810e+01 1.895435885016335760e+03 1.860636982903648118e+02 2.682849041646985233e-01 1.075001213741540174e-01 2.914472951966103231e+00 2.746269585495914045e-01 9.926634337595287294e-02 2.760812737382203785e+00 1.001809220211230117e-01
2.084517962757112386e+01 3.377112307367135509e+04 2.056695912912226731e+01 2.092459162995522092e+03 2.133712545745248690e+02 2.964339238983432767e-01 9.887629724621044280e-02 2.735924538327295874e+00 3.227666610099221289e-01 9.979518670308448747e-02 2.950894955596303326e+00 1.013614680556198799e-01
2.029831113353216310e+01 2.747431386201304485e+04 2.031269311192544791e+01 1.772344460958611990e+03 1.838306273812919187e+02 2.705883077600610420e-01 1.025359298374363681e-01 2.958976668580780789e+00 3.131960563387329866e-01 1.016108520980835844e-01 3.198524467331341548e+00 1.040943177814811355e-01
2.012364098277123503e+01 3.321156522321068041e+04 1.974092252645248280e+01 2.178158400515102585e+03 2.210999621883244686e+02 3.210804132851889925e-01 9.969385370154569548e-02 3.169928735985772850e+00 2.755084250591074424e-01 9.496447680873006114e-02 3.133079470043462322e+00 1.067010215724703559e-01
2.057251530444053600e+01 2.938649946786450528e+04 2.060530810005305469e+01 2.177755201985693930e+03 1.823804320371074255e+02 2.861709578746997606e-01 1.017792182640356313e-01 3.383025914786591759e+00 3.044572016784979906e-01 1.028814491049660496e-01 3.255246274760887459e+00 1.014610762349908990e-01
1.950867341921845721e+01 3.193408100259849016e+04 2.039264005932024659e+01 2.179922676925857559e+03 2.211815859226594512e+02 2.893066921724977147e-01 1.076344500996148368e-01 2.799195394057916175e+00 3.022846295251056525e-01 9.974710460684962920e-02 3.143115650182654708e+00 1.110872721739596947e-01
1.918316875600904226e+01 2.829125143418104199e+04 1.963685303294474949e+01 2.187511066028672758e+03 2.116753145841468324e+02 3.032156932598403798e-01 9.355510785623438741e-02 2.891819960625735764e+00 3.174014986512956882e-01 9.949197839587997638e-02 3.399147503847354201e+00 9.915425887719946096e-02
1.944976029414577923e+01 2.923747694843187855e+04 2.012500250744792751e+01 1.931450478513173721e+03 1.868650371756253321e+02 2.688809961664906378e-01 9.701808413209089821e-02 3.133534858369292131e+00 2.795512208955570066e-01 9.302712413643242362e-02 2.728983087172337285e+00 9.187955321466390046e-02
2.037867777629429611e+01 2.760571981543699803e+04 1.992636185743926802e+01 1.989400017603706601e+03 1.778359434801263603e+02 3.302067771315945754e-01 9.652673662362667995e-02 3.171034928819748799e+00 3.232479445748637215e-01 9.464051230337477971e-02 3.245351724641571067e+00 1.034545994376949579e-01
1.995322684021776993e+01 2.709720513934552218e+04 2.034323825718838208e+01 2.019001086924689844e+03 2.194722286766147477e+02 2.932148363694361271e-01 1.095069382708269701e-01 2.662331108185095552e+00 3.169773689314436815e-01 9.696490674891167227e-02 3.052727785206345246e+00 1.066312000103191021e-01
2.053565664336637653e+01 3.185344276690941115e+04 2.012187671835110336e+01 1.974271286621399213e+03 2.144680640620065901e+02 3.359381519258691218e-01 9.715205503125899644e-02 3.259584542719934142e+00 2.765410605123600485e-01 1.024467057528457153e-01 2.704557633986999221e+00 1.027323167117860092e-01
2.072538119837875215e+01 2.724711531848758750e+04 2.019988308746994221e+01 1.925641148963906289e+03 2.076185957032796807e+02 3.297898960080195008e-01 9.781815101447591254e-02 2.983636156475074408e+00 2.703826747704120015e-01 1.075084529509145598e-01 2.765294922955993773e+00 9.918468300154752171e-02
1.995212770173446870e+01 2.732542937840454397e+04 1.957522481521514734e+01 1.823544436393923434e+03 2.131415620371151078e+02 2.798805975413870550e-01 1.130376804182829376e-01 3.115430391417446820e+00 2.959387505058744816e-01 9.987808479155724228e-02 3.257247928790149238e+00 1.039291700286218145e-01
2.020850570316661532e+01 3.349249358534915518e+04 1.914314975021826015e+01 1.832367147414578994e+03 1.927089405532424280e+02 3.308858361154795591e-01 1.023280435721374282e-01 2.857004939443636982e+00 3.129663052550671343e-01 9.719302894491002598e-02 2.948530582266767119e+00 9.313335369991558588e-02
2.089019041815456390e+01 2.823718919327768526e+04 2.005645906888810970e+01 2.082629699191155396e+03 1.848852052815870195e+02 3.318677799631436498e-01 1.051656579929618751e-01 2.838220579003595478e+00 2.944264064487843169e-01 1.007914493257021649e-01 3.366578825867954539e+00 9.803291038933550916e-02
1.922343290787879155e+01 3.171529133653739336e+04 1.983291647665756585e+01 1.870831878726651439e+03 1.946756518100749247e+02 2.672548048157558642e-01 1.031098434337300862e-01 2.753450947785273328e+00 3.347346792411944327e-01 9.980567557257558065e-02 3.146028002344401386e+00 9.976830519547257026e-02
1.954586305316265182e+01 3.128189706612726513e+04 1.900499514280732427e+01 1.924202504155350880e+03 2.078593949445721307e+02 2.772981566897703143e-01 1.050043301381483468e-01 3.233794382286434121e+00 3.060753870567481938e-01 1.025949651868421769e-01 2.872556483380848569e+00 8.891023938325258447e-02
2.058565695703766707e+01 3.024921059455807699e+04 2.048373043957076334e+01 1.923118940205224362e+03 2.171937496001169166e+02 3.378559758628181253e-01 1.023296784805095561e-01 3.147921347198899156e+00 2.843770372383507827e-01 1.001514150659460062e-01 2.652950685984952539e+00 9.575708885570598239e-02
2.010319033247954579e+01 3.000509927155747209e+04 1.964585580904175544e+01 2.101590070033626489e+03 2.180661009617147670e+02 3.058093629490095666e-01 9.238822668300611385e-02 3.335521226270135919e+00 3.307156933636322682e-01 9.797579878193124481e-02 2.956460559044193026e+00 8.865425413633563900e-02
2.080195201628362511e+01 3.011689619811156081e+04 2.006486945184816761e+01 2.006739162230856437e+03 2.163820266197535318e+02 2.697774959259017225e-01 9.058519083445384923e-02 3.046288263797592322e+00 2.926613429895683627e-01 1.125015319540501324e-01 2.863229877265565104e+00 9.854584803363918011e-02
2.077311852777555146e+01 2.761817235946173605e+04 1.949927030283781804e+01 1.927336339812472033e+03 2.192292773414580154e+02 3.074581476620266152e-01 9.902303760751743344e-02 3.369986539822330762e+00 3.197662559618487665e-01 1.059935711846951567e-01 2.860116300883801976e+00 1.037762209226596455e-01
1.982164140835009647e+01 3.367279086355325126e+04 1.940628294112341123e+01 1.882578298756827735e+03 1.903847693649673829e+02 2.849012434718221631e-01 1.019438192038766150e-01 3.327246905388069997e+00 3.102786858220606403e-01 9.067115956865577642e-02 3.114748824506451186e+00 1.070042586818113206e-01
1.938732917096561792e+01 3.103722949844281538e+04 2.017979568633211684e+01 1.936337504020793631e+03 2.117023240697895119e+02 2.793198830687256273e-01 9.223478060176752702e-02 3.324184601651860582e+00 2.901220056903544564e-01 9.722954933964998714e-02 3.302759514150769959e+00 1.111080595434810747e-01
